0,1,2,3,4,5
1642467240000,42393.0,42397.0,42379.0,42379.0,19450.7623
1642467300000,42379.0,42384.0,42369.0,42383.0,24351.5953
1642467360000,42383.0,42397.0,42377.0,42390.0,62798.9434
1642467420000,42390.0,42391.0,42374.0,42374.0,23068.0032
1642467480000,42374.0,42386.0,42374.0,42374.0,16752.1414
1642467540000,42374.0,42384.0,42371.0,42384.0,6216.425
1642467600000,42384.0,42405.0,42342.0,42342.0,199352.5726
1642467660000,42342.0,42358.0,42342.0,42343.0,38790.9971
1642467720000,42343.0,42348.0,42331.0,42331.0,22194.6071
1642467780000,42331.0,42341.0,42309.0,42319.0,86659.1721
1642467840000,42319.0,42346.0,42319.0,42332.0,73999.5229
1642467900000,42332.0,42339.0,42325.0,42331.0,17329.17
1642467960000,42331.0,42356.0,42331.0,42348.0,36074.402
1642468020000,42348.0,42354.0,42347.0,42349.0,17237.5682
1642468080000,42349.0,42353.0,42323.0,42337.0,126897.0667
1642468140000,42337.0,42337.0,42320.0,42320.0,25268.5567
1642468200000,42320.0,42342.0,42320.0,42342.0,11453.3619
1642468260000,42342.0,42365.0,42341.0,42364.0,63963.6526
1642468320000,42364.0,42450.0,42356.0,42420.0,2223226.2164
1642468380000,42421.0,42456.0,42421.0,42448.0,125999.064
1642468440000,42448.0,42448.0,42414.0,42416.0,106606.278
1642468500000,42416.0,42427.0,42358.0,42380.0,751993.6046
1642468560000,42379.0,42379.0,42306.0,42339.0,158244.9343
1642468620000,42339.0,42354.0,42339.0,42340.0,47839.1646
1642468680000,42340.0,42370.0,42340.0,42359.0,70419.0059
1642468740000,42359.0,42362.0,42349.0,42354.0,23807.6949
1642468800000,42354.0,42372.0,42349.0,42370.0,218452.7906
1642468860000,42370.0,42379.0,42359.0,42359.0,43794.7328
1642468920000,42359.0,42360.0,42346.0,42350.0,21382.6257
1642468980000,42350.0,42365.0,42345.0,42345.0,111398.872
1642469040000,42345.0,42361.0,42344.0,42355.0,38480.9387
1642469100000,42356.0,42378.0,42345.0,42348.0,246648.9163
1642469160000,42348.0,42365.0,42348.0,42363.0,61848.4875
1642469220000,42363.0,42373.0,42360.0,42360.0,49179.0839
1642469280000,42360.0,42396.0,42359.0,42371.0,73937.5564
1642469340000,42371.0,42371.0,42346.0,42350.0,74920.7228
1642469400000,42350.0,42350.0,42345.0,42345.0,70564.6051
1642469460000,42345.0,42346.0,42306.0,42320.0,167187.2949
1642469520000,42320.0,42322.0,42286.0,42286.0,113650.1679
1642469580000,42286.0,42287.0,42265.0,42283.0,76395.4582
1642469640000,42283.0,42292.0,42271.0,42271.0,73162.4054
1642469700000,42271.0,42297.0,42268.0,42292.0,59263.9555
1642469760000,42292.0,42295.0,42290.0,42291.0,29215.5054
1642469820000,42291.0,42318.0,42286.0,42289.0,125964.4051
1642469880000,42289.0,42298.0,42283.0,42283.0,28342.8607
1642469940000,42283.0,42283.0,42259.0,42282.0,73866.8686
1642470000000,42282.0,42294.0,42278.0,42285.0,8025.2131
1642470060000,42285.0,42294.0,42283.0,42283.0,22952.949
1642470120000,42283.0,42290.0,42282.0,42282.0,20268.4105
1642470180000,42282.0,42294.0,42269.0,42271.0,39362.4516
1642470240000,42271.0,42283.0,42263.0,42271.0,202553.2665
1642470300000,42271.0,42295.0,42271.0,42294.0,53587.4385
1642470360000,42294.0,42295.0,42264.0,42265.0,38871.1732
1642470420000,42265.0,42276.0,42265.0,42265.0,98159.2959
1642470480000,42265.0,42273.0,42210.0,42210.0,244894.0755
1642470540000,42210.0,42238.0,42210.0,42238.0,118019.0691
1642470600000,42238.0,42254.0,42206.0,42216.0,57499.5712
1642470660000,42216.0,42218.0,42206.0,42217.0,50228.963
1642470720000,42217.0,42220.0,42206.0,42210.0,83091.6956
1642470780000,42210.0,42230.0,42210.0,42211.0,135738.5863
1642470840000,42211.0,42247.0,42185.0,42246.0,271976.0968
1642470900000,42246.0,42249.0,42240.0,42243.0,88467.4134
1642470960000,42243.0,42266.0,42235.0,42266.0,57984.42
1642471020000,42266.0,42279.0,42264.0,42264.0,100725.0589
1642471080000,42264.0,42288.0,42264.0,42279.0,45631.6592
1642471140000,42279.0,42288.0,42268.0,42281.0,110162.9879
1642471200000,42281.0,42291.0,42243.0,42248.0,181806.0877
1642471260000,42248.0,42263.0,42223.0,42230.0,65514.5522
1642471320000,42230.0,42241.0,42224.0,42236.0,32770.9699
1642471380000,42236.0,42248.0,42231.0,42231.0,19436.4338
1642471440000,42231.0,42251.0,42231.0,42248.0,34880.2929
1642471500000,42248.0,42271.0,42242.0,42245.0,138345.2923
1642471560000,42245.0,42266.0,42243.0,42262.0,75731.9762
1642471620000,42262.0,42270.0,42258.0,42270.0,13924.7872
1642471680000,42270.0,42277.0,42258.0,42266.0,21077.8616
1642471740000,42266.0,42268.0,42242.0,42244.0,56730.3252
1642471800000,42244.0,42244.0,42213.0,42224.0,57783.8428
1642471860000,42224.0,42235.0,42220.0,42221.0,76544.0281
1642471920000,42221.0,42231.0,42214.0,42220.0,91242.2769
1642471980000,42220.0,42232.0,42217.0,42227.0,41263.4452
1642472040000,42227.0,42230.0,42219.0,42224.0,42982.3965
1642472100000,42224.0,42252.0,42224.0,42228.0,124528.3405
1642472160000,42228.0,42229.0,42217.0,42225.0,54438.2222
1642472220000,42225.0,42246.0,42225.0,42245.0,74858.219
1642472280000,42245.0,42245.0,42236.0,42242.0,23395.6413
1642472340000,42242.0,42247.0,42221.0,42233.0,57213.105
1642472400000,42233.0,42233.0,42202.0,42203.0,33795.5784
1642472460000,42203.0,42203.0,42196.0,42203.0,54088.6241
1642472520000,42203.0,42203.0,42194.0,42199.0,15614.3943
1642472580000,42199.0,42200.0,42194.0,42196.0,161548.854
1642472640000,42196.0,42199.0,42193.0,42196.0,14819.124
1642472700000,42196.0,42196.0,42168.0,42175.0,35195.9748
1642472760000,42175.0,42178.0,42169.0,42174.0,67945.1952
1642472820000,42174.0,42177.0,42170.0,42177.0,26430.3615
1642472880000,42177.0,42178.0,42170.0,42170.0,94434.0849
1642472940000,42170.0,42193.0,42170.0,42190.0,229200.0301
1642473000000,42190.0,42209.0,42190.0,42200.0,104617.2948
1642473060000,42200.0,42206.0,42200.0,42201.0,42575.1015
1642473120000,42201.0,42212.0,42200.0,42210.0,1198463.5458
1642473180000,42210.0,42213.0,42210.0,42213.0,10844.2165
1642473240000,42213.0,42213.0,42212.0,42212.0,47146.5828
1642473300000,42212.0,42213.0,42206.0,42206.0,1543018.2371
1642473360000,42206.0,42228.0,42205.0,42228.0,1508105.3026
1642473420000,42228.0,42248.0,42228.0,42235.0,167977.3432
1642473480000,42235.0,42250.0,42235.0,42249.0,70185.684
1642473540000,42249.0,42267.0,42249.0,42267.0,209747.0637
1642473600000,42267.0,42276.0,42267.0,42276.0,110118.0478
1642473660000,42276.0,42276.0,42271.0,42275.0,708789.2418
1642473720000,42275.0,42295.0,42275.0,42294.0,101082.1183
1642473780000,42294.0,42309.0,42294.0,42309.0,84321.4326
1642473840000,42309.0,42309.0,42304.0,42305.0,237701.1506
1642473900000,42305.0,42329.0,42301.0,42323.0,131558.2209
1642473960000,42323.0,42323.0,42300.0,42303.0,2085789.3074
1642474020000,42303.0,42304.0,42287.0,42287.0,1377653.7372
1642474080000,42287.0,42296.0,42284.0,42287.0,149250.688
1642474140000,42287.0,42295.0,42285.0,42295.0,46407.3001
1642474200000,42295.0,42308.0,42290.0,42306.0,122365.0764
1642474260000,42306.0,42306.0,42254.0,42260.0,3682656.3319
1642474320000,42260.0,42261.0,42253.0,42253.0,405656.2915
1642474380000,42253.0,42253.0,42235.0,42239.0,2364522.1845
1642474440000,42239.0,42250.0,42233.0,42243.0,120222.9159
1642474500000,42243.0,42243.0,42234.0,42236.0,48750.7471
1642474560000,42236.0,42239.0,42211.0,42239.0,791667.2718
1642474620000,42239.0,42252.0,42236.0,42241.0,81569.1254
1642474680000,42241.0,42258.0,42241.0,42257.0,60700.8395
1642474740000,42257.0,42304.0,42256.0,42304.0,109570.4006
1642474800000,42304.0,42305.0,42296.0,42303.0,10447.4063
1642474860000,42303.0,42303.0,42285.0,42295.0,54991.4829
1642474920000,42295.0,42295.0,42280.0,42281.0,25711.3508
1642474980000,42281.0,42291.0,42276.0,42276.0,106580.8534
1642475040000,42276.0,42276.0,42262.0,42262.0,16117.7689
1642475100000,42262.0,42276.0,42262.0,42276.0,86247.2387
1642475160000,42276.0,42304.0,42276.0,42304.0,100440.9473
1642475220000,42304.0,42326.0,42300.0,42316.0,110069.3956
1642475280000,42316.0,42323.0,42306.0,42312.0,33576.2128
1642475340000,42312.0,42316.0,42285.0,42310.0,205220.3162
1642475400000,42310.0,42321.0,42309.0,42318.0,148389.0616
1642475460000,42318.0,42324.0,42312.0,42314.0,80828.6598
1642475520000,42314.0,42314.0,42280.0,42281.0,109263.4394
1642475580000,42281.0,42281.0,42254.0,42260.0,8582.7279
1642475640000,42260.0,42260.0,42242.0,42245.0,102669.7433
1642475700000,42245.0,42246.0,42226.0,42227.0,215275.9508
1642475760000,42227.0,42227.0,42205.0,42226.0,172675.8311
1642475820000,42226.0,42226.0,42192.0,42206.0,71225.0325
1642475880000,42206.0,42229.0,42206.0,42214.0,79088.9785
1642475940000,42214.0,42228.0,42214.0,42228.0,101215.6774
1642476000000,42228.0,42233.0,42221.0,42228.0,159148.8669
1642476060000,42228.0,42233.0,42228.0,42232.0,236994.5693
1642476120000,42232.0,42236.0,42219.0,42222.0,111395.0748
1642476180000,42222.0,42230.0,42211.0,42216.0,203133.9813
1642476240000,42216.0,42225.0,42213.0,42213.0,68524.2058
1642476300000,42213.0,42225.0,42200.0,42204.0,47520.141
1642476360000,42204.0,42204.0,42183.0,42186.0,43545.8488
1642476420000,42186.0,42195.0,42186.0,42192.0,32428.6012
1642476480000,42192.0,42203.0,42187.0,42196.0,68508.9651
1642476540000,42196.0,42218.0,42184.0,42200.0,468587.045
1642476600000,42200.0,42211.0,42174.0,42209.0,107376.1484
1642476660000,42209.0,42232.0,42201.0,42229.0,142012.5853
1642476720000,42229.0,42243.0,42228.0,42232.0,49447.1714
1642476780000,42232.0,42232.0,42227.0,42227.0,42513.1695
1642476840000,42226.0,42230.0,42215.0,42215.0,73328.5589
1642476900000,42215.0,42215.0,42147.0,42190.0,181497.8268
1642476960000,42190.0,42207.0,42183.0,42185.0,128615.7439
1642477020000,42185.0,42185.0,42091.0,42116.0,524547.0983
1642477080000,42116.0,42124.0,42107.0,42113.0,176850.2681
1642477140000,42113.0,42113.0,42073.0,42079.0,324579.321
1642477200000,42079.0,42098.0,42063.0,42069.0,497209.0522
1642477260000,42069.0,42074.0,42058.0,42062.0,173591.6841
1642477320000,42062.0,42062.0,42021.0,42026.0,218876.5763
1642477380000,42026.0,42050.0,42006.0,42049.0,163804.7985
1642477440000,42049.0,42049.0,42033.0,42042.0,36362.8536
1642477500000,42042.0,42042.0,41991.0,42040.0,285796.4576
1642477560000,42040.0,42043.0,42011.0,42011.0,55854.2561
1642477620000,42011.0,42057.0,42011.0,42049.0,81151.1872
1642477680000,42049.0,42069.0,42049.0,42055.0,50500.899
1642477740000,42055.0,42059.0,42009.0,42017.0,44576.8639
1642477800000,42017.0,42021.0,42005.0,42011.0,73459.7649
1642477860000,42011.0,42038.0,42006.0,42038.0,19849.9297
1642477920000,42038.0,42053.0,42038.0,42053.0,55433.1155
1642477980000,42053.0,42053.0,42033.0,42041.0,89585.4686
1642478040000,42041.0,42079.0,42041.0,42078.0,154041.392
1642478100000,42078.0,42083.0,42057.0,42065.0,91744.5397
1642478160000,42065.0,42083.0,42053.0,42083.0,83560.9776
1642478220000,42083.0,42095.0,42076.0,42084.0,25035.2948
1642478280000,42084.0,42085.0,42038.0,42038.0,166595.6874
1642478340000,42038.0,42070.0,42021.0,42062.0,173519.6118
1642478400000,42062.0,42075.0,42025.0,42025.0,99200.6499
1642478460000,42025.0,42035.0,42004.0,42016.0,95499.2543
1642478520000,42016.0,42046.0,42012.0,42046.0,187950.8781
1642478580000,42046.0,42060.0,42026.0,42060.0,52613.2139
1642478640000,42060.0,42068.0,42055.0,42064.0,51913.5338
1642478700000,42064.0,42086.0,42061.0,42086.0,212462.2685
1642478760000,42086.0,42091.0,42071.0,42091.0,79605.9112
1642478820000,42091.0,42100.0,42079.0,42094.0,25806.5374
1642478880000,42094.0,42103.0,42094.0,42103.0,12360.3903
1642478940000,42103.0,42114.0,42101.0,42101.0,70608.6295
1642479000000,42101.0,42102.0,42053.0,42066.0,185084.1217
1642479060000,42066.0,42081.0,42058.0,42058.0,17923.6717
1642479120000,42058.0,42058.0,42046.0,42049.0,29785.575
1642479180000,42049.0,42049.0,42020.0,42033.0,112792.4161
1642479240000,42033.0,42052.0,42027.0,42052.0,98556.1279
1642479300000,42052.0,42083.0,42046.0,42046.0,176864.5126
1642479360000,42046.0,42046.0,42007.0,42036.0,151559.6719
1642479420000,42036.0,42050.0,42010.0,42018.0,257932.5519
1642479480000,42018.0,42026.0,41988.0,41997.0,427017.342
1642479540000,41997.0,42024.0,41979.0,41986.0,161583.2721
1642479600000,41989.0,41997.0,41979.0,41980.0,331017.6088
1642479660000,41980.0,42015.0,41979.0,42015.0,366235.5225
1642479720000,42015.0,42015.0,42000.0,42001.0,94149.9656
1642479780000,42001.0,42001.0,41902.0,41959.0,1394521.2701
1642479840000,41959.0,41972.0,41947.0,41952.0,133714.9708
1642479900000,41952.0,41974.0,41952.0,41967.0,120517.256
1642479960000,41967.0,41981.0,41951.0,41956.0,77101.6187
1642480020000,41956.0,41978.0,41946.0,41978.0,71664.4678
1642480080000,41978.0,42002.0,41977.0,42002.0,48722.4886
1642480140000,42002.0,42022.0,41993.0,41994.0,537021.008
1642480200000,41994.0,42004.0,41972.0,41992.0,143418.8273
1642480260000,41992.0,42005.0,41960.0,41961.0,255760.5437
1642480320000,41961.0,41961.0,41952.0,41957.0,505735.7113
1642480380000,41957.0,41978.0,41957.0,41965.0,573713.2946
1642480440000,41965.0,41965.0,41956.0,41958.0,82985.4682
1642480500000,41958.0,42097.0,41954.0,42080.0,1126013.4791
1642480560000,42080.0,42095.0,42056.0,42078.0,596506.8326
1642480620000,42078.0,42078.0,42044.0,42044.0,147524.106
1642480680000,42044.0,42063.0,42035.0,42063.0,89966.6123
1642480740000,42063.0,42063.0,42050.0,42059.0,152134.7541
1642480800000,42059.0,42071.0,42053.0,42061.0,40424.9006
1642480860000,42061.0,42097.0,42060.0,42092.0,42684.0563
1642480920000,42092.0,42109.0,42092.0,42099.0,172367.7656
1642480980000,42099.0,42104.0,42090.0,42104.0,83774.5248
1642481040000,42104.0,42105.0,42104.0,42104.0,76566.3797
1642481100000,42104.0,42108.0,42077.0,42077.0,257018.9925
1642481160000,42077.0,42105.0,42073.0,42103.0,134710.3191
1642481220000,42103.0,42111.0,42094.0,42107.0,134722.3375
1642481280000,42107.0,42107.0,42088.0,42088.0,65652.4827
1642481340000,42088.0,42088.0,42063.0,42063.0,56506.2336
1642481400000,42063.0,42071.0,42041.0,42045.0,105933.4375
1642481460000,42045.0,42045.0,42041.0,42041.0,83913.7951
1642481520000,42041.0,42085.0,42041.0,42066.0,78706.5472
1642481580000,42066.0,42089.0,42066.0,42088.0,229222.1374
1642481640000,42088.0,42126.0,42088.0,42126.0,102129.1347
1642481700000,42126.0,42126.0,42081.0,42081.0,132608.7406
1642481760000,42081.0,42095.0,42069.0,42071.0,54748.0858
1642481820000,42071.0,42083.0,42063.0,42068.0,173761.6267
1642481880000,42068.0,42085.0,42067.0,42080.0,347745.9333
1642481940000,42080.0,42080.0,42055.0,42061.0,87068.1411
1642482000000,42061.0,42069.0,42051.0,42069.0,480343.3257
1642482060000,42069.0,42069.0,42053.0,42057.0,138929.8039
1642482120000,42057.0,42064.0,42052.0,42058.0,1442433.6496
1642482180000,42058.0,42064.0,42058.0,42058.0,179503.4149
1642482240000,42058.0,42058.0,42006.0,42016.0,336739.7616
1642482300000,42016.0,42026.0,42016.0,42016.0,191273.3346
1642482360000,42016.0,42031.0,42016.0,42019.0,123134.3121
1642482420000,42019.0,42037.0,42019.0,42031.0,133962.7785
1642482480000,42031.0,42108.0,42031.0,42105.0,228699.7705
1642482540000,42105.0,42114.0,42101.0,42107.0,207005.1538
1642482600000,42107.0,42157.0,42107.0,42149.0,225715.2359
1642482660000,42149.0,42149.0,42097.0,42103.0,523803.9128
1642482720000,42103.0,42131.0,42098.0,42120.0,103915.9769
1642482780000,42120.0,42166.0,42114.0,42156.0,454583.0977
1642482840000,42156.0,42207.0,42156.0,42186.0,373492.9823
1642482900000,42186.0,42193.0,42179.0,42193.0,65029.0067
1642482960000,42193.0,42193.0,42159.0,42176.0,131426.8226
1642483020000,42176.0,42176.0,42147.0,42158.0,158262.3632
1642483080000,42158.0,42164.0,42152.0,42155.0,65100.3956
1642483140000,42155.0,42155.0,42148.0,42148.0,57251.2661
1642483200000,42148.0,42148.0,42138.0,42138.0,45579.0961
1642483260000,42138.0,42138.0,42126.0,42135.0,85050.9922
1642483320000,42135.0,42135.0,42122.0,42125.0,67782.3154
1642483380000,42125.0,42128.0,42116.0,42116.0,49021.5073
1642483440000,42116.0,42129.0,42116.0,42122.0,37024.2142
1642483500000,42122.0,42131.0,42118.0,42131.0,125979.7105
1642483560000,42131.0,42139.0,42131.0,42134.0,61677.1516
1642483620000,42134.0,42139.0,42130.0,42138.0,16495.2296
1642483680000,42138.0,42157.0,42138.0,42156.0,144503.0692
1642483740000,42156.0,42167.0,42156.0,42161.0,3566.6983
1642483800000,42161.0,42171.0,42161.0,42162.0,472061.6958
1642483860000,42162.0,42163.0,42131.0,42131.0,84383.773
1642483920000,42131.0,42133.0,42117.0,42125.0,104174.6519
1642483980000,42125.0,42140.0,42120.0,42140.0,222706.0773
1642484040000,42140.0,42159.0,42140.0,42159.0,828413.3658
1642484100000,42159.0,42172.0,42152.0,42166.0,1315635.6642
1642484160000,42166.0,42171.0,42162.0,42171.0,80121.564
1642484220000,42171.0,42185.0,42164.0,42185.0,46968.0318
1642484280000,42185.0,42206.0,42179.0,42200.0,80177.6476
1642484340000,42200.0,42200.0,42164.0,42164.0,86931.9756
1642484400000,42164.0,42164.0,42150.0,42150.0,26446.5672
1642484460000,42150.0,42157.0,42141.0,42141.0,18621.1429
1642484520000,42141.0,42146.0,42134.0,42134.0,59136.553
1642484580000,42134.0,42134.0,42122.0,42122.0,9677.7101
1642484640000,42122.0,42122.0,42110.0,42111.0,18735.7316
1642484700000,42111.0,42151.0,42110.0,42144.0,147986.6722
1642484760000,42144.0,42144.0,42131.0,42131.0,7357.2315
1642484820000,42131.0,42134.0,42116.0,42133.0,48748.5728
1642484880000,42134.0,42168.0,42133.0,42168.0,30842.1855
1642484940000,42168.0,42176.0,42164.0,42167.0,81269.493
1642485000000,42167.0,42174.0,42144.0,42144.0,142229.1175
1642485060000,42144.0,42169.0,42139.0,42164.0,27241.5773
1642485120000,42164.0,42173.0,42158.0,42167.0,21299.2511
1642485180000,42167.0,42173.0,42166.0,42172.0,3837.2315
1642485240000,42172.0,42192.0,42167.0,42192.0,105097.5654
1642485300000,42192.0,42196.0,42172.0,42172.0,25470.4399
1642485360000,42172.0,42186.0,42172.0,42182.0,11812.8332
1642485420000,42182.0,42182.0,42169.0,42170.0,66402.9637
1642485480000,42170.0,42171.0,42159.0,42160.0,34986.1795
1642485540000,42160.0,42160.0,42122.0,42122.0,51948.2587
1642485600000,42122.0,42174.0,42122.0,42172.0,172278.9206
1642485660000,42172.0,42186.0,42168.0,42178.0,74441.1855
1642485720000,42178.0,42205.0,42175.0,42194.0,53574.6861
1642485780000,42194.0,42207.0,42185.0,42207.0,103060.5458
1642485840000,42207.0,42209.0,42202.0,42202.0,10758.9854
1642485900000,42202.0,42217.0,42199.0,42217.0,94481.6432
1642485960000,42217.0,42230.0,42206.0,42221.0,100694.1613
1642486020000,42221.0,42222.0,42197.0,42202.0,136855.8576
1642486080000,42202.0,42225.0,42198.0,42219.0,785015.0556
1642486140000,42219.0,42220.0,42204.0,42220.0,137307.1623
1642486200000,42220.0,42220.0,42211.0,42219.0,96103.8092
1642486260000,42219.0,42241.0,42209.0,42241.0,126331.3769
1642486320000,42241.0,42249.0,42208.0,42213.0,86150.6084
1642486380000,42214.0,42252.0,42208.0,42250.0,88130.4013
1642486440000,42250.0,42251.0,42236.0,42250.0,22995.5418
1642486500000,42250.0,42254.0,42223.0,42223.0,42615.1152
1642486560000,42223.0,42223.0,42217.0,42220.0,8085.0053
1642486620000,42220.0,42223.0,42215.0,42221.0,3280.1922
1642486680000,42221.0,42221.0,42209.0,42209.0,2778.0326
1642486740000,42209.0,42217.0,42208.0,42217.0,77067.9967
1642486800000,42217.0,42218.0,42212.0,42212.0,4791.627
1642486860000,42212.0,42231.0,42212.0,42231.0,166906.2611
1642486920000,42231.0,42233.0,42224.0,42233.0,153666.1852
1642486980000,42233.0,42235.0,42228.0,42231.0,65830.8747
1642487040000,42231.0,42234.0,42229.0,42233.0,10008.9143
1642487100000,42233.0,42264.0,42233.0,42264.0,56562.3525
1642487160000,42264.0,42277.0,42257.0,42277.0,144635.9339
1642487220000,42277.0,42302.0,42274.0,42301.0,43020.4778
1642487280000,42301.0,42301.0,42284.0,42290.0,41923.5889
1642487340000,42290.0,42304.0,42290.0,42304.0,30192.2694
1642487400000,42304.0,42304.0,42290.0,42296.0,42537.7253
1642487460000,42296.0,42298.0,42277.0,42277.0,40941.1989
1642487520000,42277.0,42294.0,42257.0,42287.0,131144.1749
1642487580000,42287.0,42288.0,42269.0,42272.0,176210.9714
1642487640000,42272.0,42278.0,42266.0,42266.0,59603.4103
1642487700000,42266.0,42282.0,42260.0,42280.0,56151.3159
1642487760000,42280.0,42288.0,42274.0,42281.0,115970.9212
1642487820000,42281.0,42296.0,42277.0,42295.0,36515.4906
1642487880000,42295.0,42295.0,42286.0,42293.0,76804.1739
1642487940000,42293.0,42293.0,42270.0,42272.0,64003.2419
1642488000000,42272.0,42278.0,42259.0,42278.0,26546.3044
1642488060000,42278.0,42278.0,42267.0,42270.0,20613.8946
1642488120000,42270.0,42288.0,42270.0,42280.0,52844.2846
1642488180000,42280.0,42295.0,42280.0,42294.0,113307.3172
1642488240000,42294.0,42296.0,42269.0,42271.0,53098.503
1642488300000,42271.0,42282.0,42262.0,42282.0,50639.4054
1642488360000,42282.0,42314.0,42282.0,42312.0,34175.8413
1642488420000,42312.0,42330.0,42312.0,42324.0,72701.0882
1642488480000,42324.0,42329.0,42318.0,42329.0,38558.3559
1642488540000,42329.0,42350.0,42322.0,42338.0,141293.7184
1642488600000,42338.0,42358.0,42331.0,42338.0,539985.843
1642488660000,42338.0,42358.0,42331.0,42358.0,223658.4544
1642488720000,42358.0,42358.0,42330.0,42331.0,110845.367
1642488780000,42331.0,42334.0,42301.0,42301.0,111446.491
1642488840000,42301.0,42308.0,42294.0,42294.0,53209.2303
