0,1,2,3,4,5
1637226000000,59653.0,59745.0,58980.0,59297.0,5991015.7375
1637229600000,59297.0,59833.0,58992.0,59788.0,5031248.6019
1637233200000,59788.0,59959.0,59169.0,59212.0,3968357.2024
1637236800000,59212.0,59927.0,59006.0,59115.0,7081548.3672
1637240400000,59115.0,59755.0,58772.0,59201.0,7866665.5933
1637244000000,59201.0,59305.0,58792.0,58908.0,7252748.3013
1637247600000,58908.0,59279.0,57676.0,58100.0,25323242.2726
1637251200000,58100.0,58475.0,57231.0,57286.0,23370611.9158
1637254800000,57286.0,58062.0,56605.0,57555.0,18670321.2676
1637258400000,57555.0,58071.0,57515.0,58012.0,8653334.5727
1637262000000,58012.0,58314.0,57737.0,57924.0,11555661.7363
1637265600000,57924.0,58480.0,57594.0,57961.0,7428897.9328
1637269200000,57961.0,58238.0,57404.0,57572.0,4458888.7281
1637272800000,57572.0,57640.0,56520.0,56605.0,8816690.8976
1637276400000,56605.0,56981.0,56474.0,56891.0,6832535.3577
1637280000000,56891.0,57495.0,56670.0,57480.0,11733904.2129
1637283600000,57480.0,57507.0,56631.0,56693.0,7369183.6919
1637287200000,56696.0,56930.0,55830.0,56066.0,11335606.3559
1637290800000,56102.0,56207.0,55600.0,55899.0,8258776.2595
1637294400000,55899.0,56306.0,55803.0,56249.0,4278642.8178
1637298000000,56249.0,56489.0,56022.0,56406.0,4364263.5468
1637301600000,56406.0,56461.0,56118.0,56291.0,4734272.4829
1637305200000,56291.0,56431.0,55869.0,56011.0,4491838.0643
1637308800000,56011.0,57380.0,55996.0,57029.0,7663022.0634
1637312400000,57020.0,57489.0,56959.0,57019.0,6437921.2164
1637316000000,57019.0,57056.0,56703.0,56888.0,3852051.8011
1637319600000,56888.0,57211.0,56489.0,56995.0,7484031.242
1637323200000,56995.0,57351.0,56886.0,56904.0,7921333.8789
1637326800000,56904.0,57719.0,56722.0,57619.0,8303509.691
1637330400000,57619.0,58071.0,57581.0,58001.0,9060861.8154
1637334000000,58001.0,58168.0,57645.0,57902.0,14298631.3292
1637337600000,57902.0,58255.0,57761.0,58171.0,7980093.9496
1637341200000,58171.0,58336.0,57956.0,57990.0,9766237.9534
1637344800000,57991.0,58089.0,57772.0,57895.0,7487922.5389
1637348400000,57895.0,58103.0,57700.0,58059.0,6651429.5606
1637352000000,58059.0,58130.0,57682.0,57784.0,9554242.9213
1637355600000,57784.0,57946.0,57542.0,57815.0,4728778.1582
1637359200000,57815.0,58007.0,57697.0,57823.0,2453520.8184
1637362800000,57823.0,58128.0,57737.0,58061.0,4691779.1596
1637366400000,58061.0,58563.0,57957.0,58246.0,5283773.4772
1637370000000,58246.0,58863.0,58182.0,58788.0,5444287.0978
1637373600000,58788.0,58995.0,58750.0,58795.0,5079523.2445
1637377200000,58795.0,58853.0,58442.0,58524.0,4920804.5516
1637380800000,58524.0,58588.0,58355.0,58498.0,2365344.4227
1637384400000,58498.0,58566.0,58253.0,58406.0,2661976.4956
1637388000000,58406.0,58816.0,58322.0,58640.0,3296753.7922
1637391600000,58640.0,58699.0,58363.0,58390.0,2099614.41
1637395200000,58390.0,58650.0,58336.0,58475.0,2583910.0517
1637398800000,58475.0,58649.0,58381.0,58491.0,1541406.6101
1637402400000,58491.0,58754.0,58363.0,58480.0,1937520.2992
1637406000000,58480.0,58665.0,58403.0,58628.0,1555441.7064
1637409600000,58628.0,58841.0,58465.0,58558.0,2011636.6717
1637413200000,58558.0,58675.0,58389.0,58476.0,2827569.9558
1637416800000,58476.0,58705.0,58327.0,58357.0,2168551.9806
1637420400000,58357.0,58410.0,57510.0,57603.0,10906296.2459
1637424000000,57603.0,57876.0,57369.0,57782.0,9252662.8584
1637427600000,57782.0,57936.0,57617.0,57923.0,4280760.8626
1637431200000,57923.0,59628.0,57838.0,59442.0,11011748.5934
1637434800000,59442.0,59509.0,59231.0,59441.0,4147164.2541
1637438400000,59441.0,59549.0,59317.0,59414.0,3049249.4478
1637442000000,59414.0,59655.0,59368.0,59602.0,4629516.0836
1637445600000,59602.0,59725.0,59522.0,59708.0,2502325.481
1637449200000,59708.0,59847.0,59501.0,59712.0,5804541.6675
1637452800000,59712.0,59760.0,59324.0,59371.0,4133387.227
1637456400000,59371.0,59451.0,59250.0,59345.0,3091905.9538
1637460000000,59345.0,59363.0,58726.0,59060.0,3097190.6996
1637463600000,59060.0,59187.0,58566.0,58688.0,4603015.5034
1637467200000,58693.0,58955.0,58580.0,58612.0,2759399.3117
1637470800000,58612.0,59030.0,58572.0,59030.0,2228387.1708
1637474400000,59030.0,59230.0,58861.0,59204.0,2260555.6668
1637478000000,59202.0,59214.0,58975.0,58987.0,1653527.3902
1637481600000,58987.0,59103.0,58676.0,58745.0,5499109.1301
1637485200000,58745.0,58962.0,58706.0,58924.0,3238359.8853
1637488800000,58924.0,58984.0,58510.0,58821.0,3296837.102
1637492400000,58821.0,59342.0,58551.0,58706.0,4179584.2764
1637496000000,58706.0,59285.0,58669.0,59061.0,4109048.7592
1637499600000,59061.0,59090.0,58817.0,58846.0,3332372.1316
1637503200000,58846.0,59042.0,58708.0,58908.0,4703501.5119
1637506800000,58908.0,59267.0,58813.0,59208.0,3327958.7241
1637510400000,59208.0,59968.0,59134.0,59861.0,8270111.9768
1637514000000,59861.0,60023.0,59432.0,59470.0,6823441.8244
1637517600000,59470.0,59542.0,59288.0,59446.0,2607848.4992
1637521200000,59446.0,59567.0,59216.0,59323.0,2216618.6467
1637524800000,59323.0,59691.0,59272.0,59606.0,2274796.7735
1637528400000,59606.0,59663.0,59375.0,59483.0,3423614.5022
1637532000000,59483.0,59522.0,58921.0,59117.0,3185335.6496
1637535600000,59117.0,59254.0,58525.0,58604.0,6881793.8908
1637539200000,58604.0,58750.0,57982.0,58126.0,11551844.2535
1637542800000,58126.0,58241.0,57679.0,58038.0,9227056.1381
1637546400000,58038.0,58105.0,57302.0,57685.0,10924538.3564
1637550000000,57685.0,57798.0,57012.0,57386.0,7239892.3995
1637553600000,57387.0,57526.0,57041.0,57066.0,2826442.7803
1637557200000,57066.0,57459.0,56778.0,57459.0,5023581.8405
1637560800000,57459.0,57473.0,57069.0,57313.0,3250994.5598
1637564400000,57313.0,57761.0,57259.0,57262.0,5454635.7049
1637568000000,57263.0,57569.0,57251.0,57350.0,3828840.2286
1637571600000,57351.0,57825.0,57137.0,57137.0,7464771.0135
1637575200000,57137.0,57391.0,56961.0,57366.0,4850207.4697
1637578800000,57366.0,57531.0,57159.0,57187.0,4955284.3089
1637582400000,57187.0,58031.0,57058.0,57161.0,8860907.2175
1637586000000,57161.0,59500.0,56588.0,58876.0,20751820.3787
1637589600000,58877.0,59020.0,58155.0,58252.0,10114020.4493
1637593200000,58252.0,58441.0,57947.0,58195.0,10242952.956
1637596800000,58195.0,58247.0,57611.0,57718.0,6748643.6296
1637600400000,57718.0,57770.0,57293.0,57431.0,5718536.3153
1637604000000,57431.0,57432.0,56417.0,56450.0,8328453.3321
1637607600000,56444.0,57066.0,55800.0,55978.0,13560024.116
1637611200000,55978.0,56343.0,55682.0,55859.0,8255328.6176
1637614800000,55859.0,56423.0,55610.0,56236.0,19012742.2994
1637618400000,56236.0,56705.0,56083.0,56694.0,7278170.5697
1637622000000,56694.0,56695.0,56215.0,56240.0,10889868.991
1637625600000,56240.0,56819.0,55976.0,56590.0,15357881.4726
1637629200000,56590.0,56944.0,56454.0,56858.0,9456977.1258
1637632800000,56858.0,56963.0,56632.0,56907.0,17964231.9548
1637636400000,56907.0,57248.0,56795.0,56940.0,12861412.5288
1637640000000,56940.0,57027.0,56775.0,56797.0,4621331.1154
1637643600000,56797.0,56859.0,56359.0,56553.0,8022166.1824
1637647200000,56553.0,56643.0,56201.0,56379.0,4722044.5797
1637650800000,56379.0,56390.0,55819.0,56008.0,7556429.305
1637654400000,56008.0,56423.0,55715.0,56263.0,6972210.4859
1637658000000,56263.0,57311.0,55259.0,56628.0,24373930.398
1637661600000,56628.0,57996.0,56282.0,56355.0,21852468.8583
1637665200000,56355.0,56566.0,55955.0,56136.0,8224076.0166
1637668800000,56136.0,56442.0,56094.0,56314.0,7437660.095
1637672400000,56314.0,56934.0,56307.0,56795.0,8664602.0111
1637676000000,56795.0,57699.0,56588.0,57696.0,15501709.4472
1637679600000,57696.0,57755.0,56857.0,56891.0,7125277.9843
1637683200000,56891.0,57579.0,56891.0,57463.0,6958390.3114
1637686800000,57463.0,57672.0,57227.0,57257.0,7309649.3291
1637690400000,57257.0,57582.0,57130.0,57429.0,6046289.1607
1637694000000,57429.0,57872.0,57231.0,57791.0,7254512.1173
1637697600000,57790.0,57865.0,57387.0,57851.0,4551002.2401
1637701200000,57851.0,57860.0,57518.0,57684.0,3991576.6997
1637704800000,57684.0,57729.0,57437.0,57569.0,3329434.7565
1637708400000,57569.0,57735.0,57461.0,57544.0,4010078.6883
1637712000000,57544.0,57731.0,57471.0,57497.0,4243712.886
1637715600000,57497.0,57563.0,57000.0,57032.0,5097601.9966
1637719200000,57032.0,57115.0,56123.0,56245.0,11630911.3054
1637722800000,56244.0,56461.0,56218.0,56400.0,5109507.4733
1637726400000,56400.0,56756.0,56338.0,56560.0,2944417.5147
1637730000000,56560.0,56783.0,56481.0,56599.0,2025843.953
1637733600000,56600.0,56733.0,56224.0,56603.0,3377576.2455
1637737200000,56601.0,56698.0,56366.0,56503.0,3140979.0736
1637740800000,56503.0,57447.0,56393.0,56850.0,6920756.2129
1637744400000,56850.0,56991.0,56651.0,56683.0,4789464.0263
1637748000000,56683.0,56864.0,56412.0,56435.0,3589252.5815
1637751600000,56435.0,56757.0,56327.0,56618.0,3423537.5163
1637755200000,56618.0,56741.0,56404.0,56440.0,4193011.243
