Time,Open,High,Low,Close,Vol
1640188800000,48879.28,49245.81,48689.65,48702.07,2260.32475
1640196000000,48702.07,48950.0,48506.01,48931.99,1686.04363
1640203200000,48931.99,49144.99,48836.72,49048.84,2204.45551
1640210400000,49048.83,49084.45,48555.0,48588.16,1896.69818
1640217600000,48588.17,48673.13,47920.42,48469.14,3257.65208
1640224800000,48469.13,48731.71,48208.25,48524.11,2106.48638
1640232000000,48524.11,48584.71,48200.0,48384.52,1383.45243
1640239200000,48384.53,48500.0,48031.45,48129.6,1982.78116
1640246400000,48129.61,48424.97,48060.0,48376.94,1880.49877
1640253600000,48376.94,48541.86,48211.62,48354.77,1992.47163
1640260800000,48354.76,48859.61,48323.98,48614.97,2634.53595
1640268000000,48614.96,48849.66,48464.0,48819.33,1990.33137
1640275200000,48819.33,50166.0,48677.52,50060.01,5953.3823
1640282400000,50060.01,51375.0,50060.0,51109.99,6987.82652
1640289600000,51110.0,51209.3,50622.75,50824.37,3116.0172
1640296800000,50824.37,50998.72,50501.0,50838.81,1907.10467
1640304000000,50838.82,51375.0,50644.48,51350.01,4295.75029
1640311200000,51350.01,51527.58,50851.02,51029.99,3524.10476
1640318400000,51030.0,51109.09,50828.99,51012.73,1326.54786
1640325600000,51012.72,51076.98,50736.11,50994.75,1869.03427
1640332800000,50994.75,51300.01,50895.57,51267.12,1907.79127
1640340000000,51267.13,51550.0,50858.0,50993.88,2992.96947
1640347200000,50993.89,51171.74,50823.39,51040.49,1954.05856
1640354400000,51040.49,51244.22,50384.43,50956.68,3417.26142
1640361600000,50956.68,51220.0,50735.87,51112.83,2304.17156
1640368800000,51112.83,51810.0,51072.16,51126.4,3796.98373
1640376000000,51126.4,51236.15,50773.9,50876.44,2239.42135
1640383200000,50876.44,50955.53,50500.0,50820.0,2033.85492
1640390400000,50819.99,51090.0,50600.0,50992.54,1339.38632
1640397600000,50992.55,51131.25,50700.19,50844.14,1196.71543
1640404800000,50844.13,51054.69,50800.79,50886.99,1085.21704
1640412000000,50886.99,51084.13,50656.43,50919.17,1423.29701
1640419200000,50919.18,51009.29,50789.0,50807.4,1175.69963
1640426400000,50807.39,50841.37,50555.0,50682.97,1459.04064
1640433600000,50682.97,50934.78,50631.55,50847.48,1624.58537
1640440800000,50847.48,50865.55,50650.0,50659.91,1537.43907
1640448000000,50659.91,50849.0,50142.32,50781.75,3394.48093
1640455200000,50781.74,51156.23,50705.64,50889.15,1573.17932
1640462400000,50889.15,51080.0,50732.58,50960.01,1226.77033
1640469600000,50960.01,50970.48,50335.67,50399.66,2099.70504
1640476800000,50399.67,50672.93,50255.0,50523.25,2518.94893
1640484000000,50523.26,50557.87,49610.0,49675.56,3848.02855
1640491200000,49675.56,49977.07,49600.95,49862.63,1487.20415
1640498400000,49862.64,49974.98,49716.17,49930.39,1020.87804
1640505600000,49930.39,50169.17,49826.01,50012.6,1514.95565
1640512800000,50012.61,50125.0,49412.0,49748.89,2184.32645
1640520000000,49748.89,49984.0,49642.11,49841.99,1390.04603
1640527200000,49842.0,50281.08,49732.01,50049.34,1568.43409
1640534400000,50049.34,50400.0,50018.38,50255.17,1585.63011
1640541600000,50255.17,50465.54,50139.07,50342.51,1294.65197
1640548800000,50342.51,51040.0,49914.73,50774.16,2278.34768
1640556000000,50776.16,51280.0,50638.16,50775.49,1878.43749
1640563200000,50775.48,50974.97,50449.0,50787.94,1837.99893
1640570400000,50787.93,51150.0,50669.04,51009.02,1914.08002
1640577600000,51009.02,51093.86,50832.72,50853.02,1826.92613
1640584800000,50853.03,50985.39,50631.0,50694.83,1762.8511
1640592000000,50694.83,50846.63,50499.77,50755.87,1951.11263
1640599200000,50755.87,50900.0,50666.01,50759.45,1771.94208
1640606400000,50759.46,51400.0,50567.07,51300.0,3487.75412
1640613600000,51299.99,51677.0,51210.0,51450.57,3107.82054
1640620800000,51450.58,52088.0,51210.0,51853.1,3539.76659
1640628000000,51853.1,51932.0,51200.0,51204.64,2594.0949
1640635200000,51204.65,51365.76,50906.32,50975.61,2515.80428
1640642400000,50975.6,51230.43,50622.0,50701.44,2469.4308
1640649600000,50701.44,50704.05,49580.34,49818.63,5745.41505
1640656800000,49818.62,49966.06,49500.0,49828.06,3622.30495
1640664000000,49828.07,49828.07,48657.12,49200.9,6049.14561
1640671200000,49200.9,49366.0,49037.23,49227.13,2113.50854
1640678400000,49227.14,49444.46,49000.0,49027.44,2877.21347
1640685600000,49027.44,49240.08,48755.32,49200.39,4681.24313
1640692800000,49200.39,49371.18,48974.24,49024.57,2318.76766
1640700000000,49024.56,49235.95,48301.88,48937.48,4189.51533
1640707200000,48937.47,48974.85,47650.35,48030.43,5905.38718
1640714400000,48030.43,48033.04,47313.01,47689.46,3707.5757
1640721600000,47689.46,48142.78,47482.14,47556.25,2635.15322
1640728800000,47556.25,47803.51,47320.0,47543.74,2008.1094
1640736000000,47543.74,47973.9,47450.01,47735.13,2154.55902
1640743200000,47735.13,48139.08,47659.06,48001.01,2721.80038
1640750400000,48001.01,48056.28,47750.0,47898.65,2046.70506
1640757600000,47898.64,47981.24,47522.89,47570.03,1821.20459
1640764800000,47570.03,48092.1,47398.46,47936.2,3475.80884
1640772000000,47936.2,47984.88,47500.37,47737.95,2385.2597
1640779200000,47737.96,47777.77,46586.62,47402.65,6704.04858
1640786400000,47402.65,48030.05,47239.6,47959.36,5424.37527
1640793600000,47959.36,48038.92,47472.92,47554.91,2549.2328
1640800800000,47554.91,47769.01,47024.27,47148.61,2648.66698
1640808000000,47148.62,47709.2,47053.88,47230.0,2397.31715
1640815200000,47230.0,47488.38,46096.99,46464.66,5169.89163
1640822400000,46464.66,46844.8,45900.0,46562.7,4236.796
1640829600000,46562.69,46710.0,46242.25,46504.0,2240.38003
1640836800000,46504.0,46938.76,46490.01,46759.63,2244.36638
1640844000000,46761.93,47105.37,46702.82,46980.71,2276.78913
1640851200000,46980.71,47195.07,46720.51,46753.42,2403.09123
1640858400000,46753.42,47566.0,46659.13,47515.45,2383.41758
1640865600000,47515.45,47719.37,47300.0,47321.49,3364.82432
1640872800000,47321.5,47500.0,47118.69,47159.41,2388.19489
1640880000000,47159.42,47770.0,47092.13,47663.51,2682.76336
1640887200000,47663.5,47900.0,47474.58,47558.35,2281.38578
1640894400000,47558.35,47682.07,46919.44,47300.0,2347.16391
1640901600000,47299.99,47325.33,46729.0,47120.87,1503.12308
1640908800000,47120.88,47500.0,46826.21,47121.94,1846.18629
1640916000000,47121.95,47281.68,46825.38,47201.85,1431.9835
1640923200000,47201.84,47474.0,47141.8,47280.01,1368.26038
1640930400000,47280.01,47550.0,46836.86,47191.09,2250.01818
1640937600000,47191.08,48548.26,47065.3,48291.96,5802.37535
1640944800000,48291.96,48456.47,47900.0,47975.76,2739.87627
1640952000000,47975.76,48108.6,47830.64,47936.44,2226.51841
1640959200000,47936.44,48170.0,47832.13,48005.37,2638.0298
1640966400000,48005.37,48118.45,46889.0,47016.57,3551.75541
1640973600000,47016.56,47040.52,45678.96,45728.28,5539.03746
1640980800000,45728.28,46513.67,45678.0,46333.86,3566.10787
1640988000000,46333.87,46569.97,46132.04,46216.93,1977.84904
1640995200000,46216.93,46949.99,46208.37,46778.14,2447.14634
1641002400000,46778.14,46928.94,46721.96,46813.2,1048.05831
1641009600000,46813.21,47555.55,46591.23,47192.55,2262.62031
1641016800000,47192.56,47324.42,46864.84,47194.73,1260.17857
1641024000000,47194.73,47344.69,46933.58,47143.98,1073.77258
1641031200000,47143.98,47298.75,46715.39,46758.87,1655.90553
1641038400000,46758.87,47199.67,46756.3,47023.24,1036.29421
1641045600000,47023.24,47491.14,46850.18,47219.04,2019.61525
1641052800000,47219.04,47954.63,47186.07,47754.48,2370.24496
1641060000000,47754.47,47844.97,47292.72,47329.78,1691.43185
1641067200000,47329.79,47573.05,47250.18,47319.67,1526.42719
1641074400000,47319.66,47814.0,47222.22,47722.65,1212.76815
1641081600000,47722.66,47750.0,47315.38,47377.97,1548.26177
1641088800000,47377.97,47467.11,47269.47,47329.47,839.64547
1641096000000,47329.47,47415.73,46770.23,47081.28,1945.89197
1641103200000,47081.28,47300.0,47011.24,47173.45,1072.5763
1641110400000,47173.44,47499.45,46970.05,47273.24,1370.72971
1641117600000,47273.23,47400.0,47140.3,47235.5,749.11894
1641124800000,47238.89,47447.0,47013.5,47137.35,1378.49894
1641132000000,47137.35,47390.0,47020.0,47340.47,1401.8298
1641139200000,47340.47,47990.0,47273.64,47401.14,2808.16187
1641146400000,47401.14,47401.14,46654.0,46907.68,2789.72406
1641153600000,46907.67,47187.98,46815.17,47018.03,1002.81825
1641160800000,47017.98,47469.34,47014.84,47286.18,1433.20332
1641168000000,47286.18,47289.11,46950.0,47116.71,1362.17374
1641175200000,47116.22,47116.71,46722.39,46793.26,1632.14568
1641182400000,46793.27,47211.09,46750.0,47078.64,1607.12048
1641189600000,47078.64,47100.0,46852.38,47051.37,1231.85655
1641196800000,47051.36,47135.97,46778.0,46984.55,1671.71231
1641204000000,46984.56,47431.67,46981.84,47378.0,2590.67842
1641211200000,47378.0,47570.0,47127.51,47153.5,1997.47328
1641218400000,47153.5,47285.39,46575.25,46693.45,3466.24723
1641225600000,46693.44,46790.0,46263.29,46577.15,4537.50529
1641232800000,46577.16,46740.96,46360.0,46360.01,1323.9566
1641240000000,46360.01,46413.47,45696.0,45979.01,4183.17128
1641247200000,45979.01,46576.94,45961.59,46446.1,2058.03624
1641254400000,46446.1,46549.19,46040.79,46054.99,1827.40763
1641261600000,46054.99,46383.77,45934.5,46313.97,1777.35504
1641268800000,46313.96,46411.12,45996.26,46151.66,2940.26059
1641276000000,46148.23,46600.21,46058.51,46550.0,2794.09113
1641283200000,46549.99,46682.06,46300.0,46356.21,2172.49865
1641290400000,46356.21,46772.41,46300.0,46733.77,2514.03355
1641297600000,46733.78,47069.01,46410.0,46955.22,2409.2007
1641304800000,46955.22,47557.54,46805.54,46925.35,5656.70264
1641312000000,46925.34,46984.99,46522.91,46555.01,2557.25
1641319200000,46555.0,46719.78,45500.0,46052.36,7298.20649
1641326400000,46052.35,46428.27,45957.52,46221.89,1824.83913
1641333600000,46221.89,46262.39,45760.05,45832.01,1719.56805
1641340800000,45832.01,46333.22,45722.21,46111.5,1733.00546
1641348000000,46111.5,46549.0,46111.5,46422.55,1301.63523
1641355200000,46422.56,46527.39,46246.01,46302.8,1003.36334
1641362400000,46302.79,46490.2,46251.1,46407.51,1181.67098
1641369600000,46407.5,46949.0,46250.49,46858.94,2498.09281
1641376800000,46858.93,47070.0,46110.0,46270.99,3125.71246
1641384000000,46271.0,46466.66,45803.67,46440.01,2903.8812
1641391200000,46440.0,46822.17,46150.35,46622.53,3152.38137
1641398400000,46622.53,46674.37,46001.0,46010.72,2206.59304
1641405600000,46010.72,46365.68,44500.0,44685.93,11052.1663
1641412800000,44685.93,44847.99,43422.54,43606.37,11899.01071
1641420000000,43602.49,43815.2,42500.0,43451.13,9726.60567
1641427200000,43451.14,43816.0,43261.62,43542.69,4129.41355
1641434400000,43542.69,43618.34,42803.37,42835.0,3777.88268
1641441600000,42835.0,43246.37,42600.05,43050.01,4706.43033
1641448800000,43050.0,43275.8,42902.65,43245.25,2441.96058
1641456000000,43245.26,43273.87,42430.58,42597.87,4435.20027
1641463200000,42597.87,42974.21,42568.22,42878.34,3316.59393
1641470400000,42878.33,43200.0,42632.44,43150.01,3528.47733
1641477600000,43150.0,43267.09,42666.0,42950.01,3885.75862
1641484800000,42950.02,43175.66,42725.09,43005.29,2902.56303
1641492000000,43005.3,43508.78,42982.05,43438.1,2597.96865
1641499200000,43438.11,43581.3,43066.04,43120.64,2072.23369
1641506400000,43120.63,43241.41,43007.81,43082.31,1085.89039
1641513600000,43082.3,43145.83,42738.0,43008.9,2088.61499
1641520800000,43008.9,43030.0,41577.77,41803.11,7021.74784
1641528000000,41803.11,41950.0,41000.0,41851.33,8622.33278
1641535200000,41851.33,41853.19,41206.9,41706.71,4200.17162
1641542400000,41706.71,42883.47,41607.5,42422.56,5311.91926
1641549600000,42422.57,42533.43,42161.0,42258.62,2315.29058
1641556800000,42258.62,42766.17,41200.0,41489.22,6112.20872
1641564000000,41489.19,42132.98,40610.0,41319.11,7833.83765
1641571200000,41310.85,42315.85,40917.66,41993.48,6096.5966
1641578400000,41993.68,42000.0,41516.0,41775.38,1774.14611
1641585600000,41775.38,42054.0,41597.15,41875.01,1705.88525
1641592800000,41875.0,41879.42,41336.82,41566.48,1753.75678
1641600000000,41566.48,42246.37,41558.0,41883.41,2412.81142
1641607200000,41883.42,41944.44,41641.27,41810.91,1133.43376
1641614400000,41810.92,41999.99,41760.0,41971.7,988.71071
1641621600000,41971.7,41994.66,41739.0,41913.58,1146.77942
1641628800000,41913.59,42187.2,41882.19,42163.71,1807.50937
1641636000000,42163.71,42200.0,41767.16,41940.22,1513.79255
1641643200000,41940.22,42063.23,41610.0,41905.0,1748.95492
1641650400000,41904.99,41997.71,41400.0,41613.33,2422.22393
1641657600000,41609.6,41740.53,40801.0,40842.12,5131.31689
1641664800000,40842.11,41314.11,40501.0,40831.07,7418.42915
1641672000000,40831.06,42061.32,40720.0,41769.03,4227.09648
1641679200000,41769.03,42300.0,41656.02,41679.74,3001.67251
1641686400000,41679.74,41924.57,41388.13,41809.67,2369.47902
1641693600000,41809.66,42170.11,41775.9,41833.89,1886.25056
1641700800000,41833.9,42103.31,41715.44,41765.9,1478.69489
1641708000000,41765.89,41948.4,41681.17,41791.51,982.07631
1641715200000,41791.5,41949.99,41470.34,41510.01,1648.14065
1641722400000,41510.0,41990.0,41410.0,41857.62,1489.3406
1641729600000,41857.62,41923.39,41469.48,41470.0,1476.89053
1641736800000,41470.0,41743.26,41200.02,41621.11,1890.9377
1641744000000,41621.11,42200.0,41556.49,42094.59,2523.42044
1641751200000,42094.48,42740.0,41861.94,42695.26,3279.23043
1641758400000,42695.27,42786.7,42286.67,42300.0,1725.69026
1641765600000,42300.01,42497.26,41766.43,41864.62,1974.24287
1641772800000,41864.62,42037.05,41601.0,41815.32,1740.12877
1641780000000,41815.32,41997.9,41711.95,41967.59,1349.94755
1641787200000,41967.59,42248.5,41925.61,42031.29,1668.62444
1641794400000,42031.3,42149.31,41811.7,42042.38,1547.46076
1641801600000,42042.38,42116.61,41710.96,41796.01,1707.42485
1641808800000,41796.01,41986.0,41455.0,41565.34,2384.76926
1641816000000,41565.33,41616.72,40716.0,40774.0,5902.02569
1641823200000,40774.01,41275.92,39650.0,40984.33,16758.36796
1641830400000,40984.34,42121.63,40564.89,41184.45,10482.83215
1641837600000,41184.44,41723.87,41118.36,41297.15,3174.59573
1641844800000,41297.15,41985.0,41158.99,41714.13,2610.82314
1641852000000,41714.14,41892.87,41500.0,41822.49,1402.16989
1641859200000,41822.49,42062.91,41544.64,41928.82,2110.69873
1641866400000,41928.82,42400.01,41818.18,42277.98,2823.44846
1641873600000,42277.99,42387.78,42021.71,42110.0,2068.15004
1641880800000,42110.0,42280.0,41971.37,42211.05,1814.98064
1641888000000,42212.21,42627.66,41843.13,41984.8,3256.63012
1641895200000,41984.79,42066.61,41575.0,41809.99,2816.00194
1641902400000,41809.99,41956.45,41586.03,41701.52,2110.80933
1641909600000,41700.74,42200.0,41268.93,41733.93,5234.32206
1641916800000,41733.92,43100.0,41680.44,42549.01,9039.5903
1641924000000,42549.01,43086.7,42353.07,42972.05,2857.09815
1641931200000,42972.04,43095.26,42643.74,42659.2,1921.70558
1641938400000,42664.71,42886.28,42597.41,42729.29,1243.00194
1641945600000,42729.29,42965.0,42562.2,42626.05,1729.84323
1641952800000,42626.04,42712.29,42450.0,42605.02,1356.79698
1641960000000,42605.01,42773.64,42518.97,42705.51,1436.28789
1641967200000,42705.51,42867.55,42463.13,42561.67,1900.48649
1641974400000,42561.66,42909.92,42508.69,42796.83,2150.603
1641981600000,42796.84,43443.6,42683.21,42935.92,4097.95805
1641988800000,42935.92,44078.4,42874.01,43920.97,7636.47184
1641996000000,43920.96,43957.0,43401.01,43560.29,4636.9987
1642003200000,43560.29,43867.19,43317.0,43841.57,2775.00233
1642010400000,43841.56,43886.26,43526.3,43743.11,1826.65068
1642017600000,43743.1,44322.0,43629.39,43773.09,3044.37214
1642024800000,43776.6,44032.19,43742.97,43902.66,1351.82147
1642032000000,43902.65,44075.42,43516.92,43548.57,2226.69624
1642039200000,43548.58,43684.28,43422.72,43509.93,1752.94099
1642046400000,43505.99,43763.57,43483.2,43662.68,1421.53172
1642053600000,43662.68,43795.44,43537.42,43699.99,1910.27247
1642060800000,43699.99,43991.78,43668.87,43883.0,2082.89291
1642068000000,43883.0,44014.51,43500.0,43602.31,2524.76094
1642075200000,43603.58,43939.0,43575.05,43924.62,1792.449
1642082400000,43924.61,44500.0,42871.01,43200.0,9759.43385
1642089600000,43200.01,43500.0,42565.01,42822.12,4590.08881
1642096800000,42822.12,42962.96,42535.0,42700.67,2355.576
1642104000000,42700.67,42879.76,42311.22,42810.99,2790.45018
1642111200000,42810.99,42888.18,42466.64,42560.11,1703.78451
1642118400000,42558.35,42784.0,42362.91,42581.12,2298.51932
1642125600000,42581.12,42738.47,42425.03,42623.87,2236.40247
1642132800000,42623.87,42905.15,42610.02,42894.92,1808.69143
1642140000000,42895.0,42978.1,42599.99,42660.01,2207.1373
1642147200000,42660.0,42688.84,42244.37,42548.53,2858.9882
1642154400000,42548.52,42611.63,41826.82,42012.94,4769.34468
1642161600000,42012.94,42321.23,41725.95,42165.0,3366.44059
1642168800000,42165.01,43347.42,42117.81,43109.0,5630.96138
1642176000000,43109.0,43270.96,42863.0,42913.26,2641.71408
1642183200000,42913.26,43408.0,42777.0,43077.93,1989.90351
1642190400000,43077.93,43448.78,43000.0,43293.89,1456.18744
1642197600000,43296.29,43393.75,43003.0,43059.96,1376.59252
1642204800000,43059.96,43174.0,42864.49,42967.8,1488.3673
1642212000000,42967.8,43121.05,42905.07,42927.96,1484.82716
1642219200000,42927.95,43050.0,42712.94,42985.96,1613.65117
1642226400000,42985.97,43099.81,42873.53,43088.12,1247.12671
1642233600000,43088.12,43117.18,42884.01,43061.7,1291.54763
1642240800000,43061.7,43283.83,42958.67,43017.59,1308.16699
1642248000000,43017.59,43039.72,42555.0,42906.51,2287.90962
1642255200000,42906.51,43406.96,42735.16,43401.21,2692.63179
1642262400000,43401.21,43564.15,43233.33,43383.26,2864.88582
1642269600000,43383.26,43554.79,43243.39,43528.34,1705.29914
1642276800000,43528.33,43800.0,43160.23,43296.72,2592.76927
1642284000000,43296.72,43398.4,43071.11,43084.29,1358.87356
1642291200000,43084.29,43153.63,42985.81,42996.99,1178.28842
1642298400000,42996.99,43087.18,42838.0,42977.22,1605.00886
1642305600000,42977.22,43123.43,42850.16,42958.69,1084.89785
1642312800000,42953.17,43253.68,42925.88,43202.21,1179.21133
1642320000000,43202.21,43305.0,43028.02,43074.99,2331.90908
1642327200000,43074.99,43185.71,42759.0,42968.29,2376.62926
1642334400000,42968.3,43187.87,42581.79,43129.54,2905.53556
1642341600000,43129.54,43416.05,43026.7,43219.53,2419.67247
1642348800000,43219.54,43475.0,43051.08,43071.88,1709.94025
1642356000000,43071.88,43126.04,42790.02,42824.79,1580.47525
1642363200000,42824.79,43117.05,42750.25,42951.01,1181.05252
1642370400000,42951.02,43263.15,42940.0,43071.66,1049.73186
1642377600000,43071.66,43176.18,42810.0,42894.05,1520.70692
1642384800000,42894.05,43000.0,42624.11,42647.4,1546.45249
1642392000000,42647.4,42807.95,42300.0,42664.68,2743.02338
1642399200000,42664.68,42967.99,42643.0,42656.03,1573.05543
1642406400000,42656.03,42900.0,42567.93,42838.94,2008.04061
1642413600000,42838.94,42894.99,42629.56,42671.31,1513.21275
1642420800000,42671.3,42793.16,42429.02,42646.38,2123.34609
1642428000000,42646.37,42741.97,42385.0,42477.66,2055.04208
1642435200000,42477.67,42538.47,41950.0,42110.83,4946.76548
1642442400000,42110.84,42318.61,41822.74,42238.31,3166.04279
1642449600000,42238.31,42306.96,41609.78,41724.2,2161.81754
1642456800000,41724.19,42392.66,41540.42,42201.62,2204.58057
1642464000000,42201.63,42436.66,42129.97,42260.9,2219.97735
1642471200000,42260.9,42302.19,41972.71,42040.54,2330.3828
1642478400000,42040.53,42191.02,41886.25,42097.25,2427.13671
1642485600000,42097.25,42337.3,41951.14,42061.94,1707.97932
1642492800000,42065.42,42065.42,41453.0,41903.48,4146.93549
1642500000000,41903.48,42050.0,41694.54,41854.14,1876.34088
1642507200000,41854.13,41950.0,41400.0,41654.09,2356.89196
1642514400000,41654.1,41842.96,41250.0,41587.27,3923.72211
1642521600000,41587.26,41799.08,41381.66,41489.04,2154.68915
1642528800000,41489.04,41770.8,41385.79,41699.61,1612.75505
1642536000000,41695.59,42484.08,41500.99,42369.92,2736.84121
1642543200000,42369.92,42691.0,42229.35,42352.12,1830.43054
1642550400000,42352.12,42482.51,42163.02,42420.18,1783.35117
1642557600000,42420.17,42500.0,41582.99,41706.41,2755.04486
1642564800000,41706.41,41809.72,41587.53,41762.55,2128.18859
1642572000000,41765.99,41849.94,41161.2,41287.1,2709.30163
1642579200000,41287.1,41672.39,41138.56,41573.59,2853.53821
1642586400000,41573.59,42178.48,41290.0,42033.0,3632.02552
1642593600000,42033.0,42332.07,41893.62,42191.85,2911.45875
1642600800000,42191.85,42559.13,41832.13,41981.27,4307.24432
1642608000000,41981.27,42355.9,41697.46,42151.01,3697.6464
1642615200000,42151.0,42235.04,41746.23,41873.79,1759.69511
1642622400000,41872.45,41961.51,41548.0,41712.22,1858.68165
1642629600000,41712.22,41993.98,41635.24,41660.01,1289.54538
1642636800000,41660.0,41877.55,41639.88,41769.99,1608.84642
1642644000000,41770.0,42082.26,41766.69,41924.97,1632.0966
1642651200000,41924.97,41989.3,41768.48,41879.2,1727.22351
1642658400000,41879.19,42148.0,41871.1,42058.31,1875.3386
1642665600000,42058.31,42085.0,41807.94,42053.53,1423.63701
1642672800000,42053.54,42232.76,42004.39,42129.44,1725.1988
1642680000000,42129.45,42466.88,41900.05,42375.14,3121.9625
1642687200000,42374.09,43456.0,42368.77,43308.69,7750.73964
1642694400000,43308.7,43505.0,42985.54,43025.85,3870.71453
1642701600000,43025.85,43241.38,42805.0,42917.32,2624.86056
1642708800000,42917.31,42996.64,41309.0,41326.04,6238.97315
1642716000000,41326.04,41543.47,40553.31,40680.91,8730.74821
1642723200000,40680.92,41100.0,39730.0,39762.99,7419.69813
1642730400000,39763.0,40280.0,38220.0,38465.65,13863.281622
1642737600000,38465.65,39070.0,38437.15,38909.01,5750.08024
1642744800000,38909.01,39177.2,38465.67,39134.55,4193.96277
1642752000000,39136.31,39297.55,38915.25,38959.77,3477.77156
1642759200000,38959.77,39320.0,38668.19,38898.18,3221.36144
1642766400000,38898.19,38933.04,37710.0,38491.01,9613.633973
