,0,1,2,3,4,5
236,1621555200000,0.12138,0.1287,0.084,0.10445,909213498.2
237,1621641600000,0.10445,0.10865,0.0884,0.08932,504133742.4
238,1621728000000,0.08921,0.09392,0.058,0.08059,805426588.7
239,1621814400000,0.08065,0.1195,0.08065,0.1081,1174830282.0
240,1621900800000,0.10802,0.12,0.09342,0.10431,660177820.0
241,1621987200000,0.10432,0.11974,0.10103,0.1124,636701233.6
242,1622073600000,0.11239,0.11787,0.0979,0.10503,602647726.7
243,1622160000000,0.10504,0.10827,0.0861,0.09049,602441064.0
244,1622246400000,0.0904,0.09437,0.0775,0.08284,413188640.8
245,1622332800000,0.08282,0.10225,0.07801,0.09285,566860708.7
246,1622419200000,0.09291,0.104,0.08723,0.10145,459389856.6
247,1622505600000,0.10136,0.10537,0.09588,0.09739,296974227.3
248,1622592000000,0.09751,0.1045,0.09525,0.10153,250708214.6
249,1622678400000,0.10153,0.11481,0.09915,0.10999,303840083.0
250,1622764800000,0.10997,0.11042,0.09133,0.09845,422200431.4
251,1622851200000,0.09839,0.10289,0.08886,0.09238,346567725.9
252,1622937600000,0.09246,0.09787,0.09172,0.09625,128775673.4
253,1623024000000,0.09627,0.102,0.08501,0.08596,244601397.1
254,1623110400000,0.08602,0.0897,0.07804,0.08582,326735163.3
255,1623196800000,0.0858,0.09128,0.08056,0.09094,245523910.5
256,1623283200000,0.09094,0.09125,0.08008,0.08271,201333249.6
257,1623369600000,0.08271,0.085,0.07621,0.07858,173727904.5
258,1623456000000,0.07858,0.07867,0.0725,0.07669,183315057.7
259,1623542400000,0.0767,0.087,0.07541,0.08228,179723333.1
260,1623628800000,0.08234,0.08616,0.08045,0.08323,170443619.4
261,1623715200000,0.0833,0.08675,0.0818,0.08366,176231150.7
262,1623801600000,0.08356,0.08397,0.07837,0.08053,156377499.4
263,1623888000000,0.08063,0.08283,0.07757,0.07998,94537078.1
264,1623974400000,0.07998,0.07999,0.07136,0.07382,157740881.9
265,1624060800000,0.07381,0.07457,0.0715,0.0716,100591576.3
266,1624147200000,0.07164,0.07346,0.06674,0.07271,126986165.7
267,1624233600000,0.07273,0.07314,0.0557,0.05663,282646319.8
268,1624320000000,0.05657,0.06243,0.04704,0.05179,416142471.3
269,1624406400000,0.05188,0.06343,0.04972,0.05931,249517161.4
270,1624492800000,0.05942,0.0619,0.0557,0.06043,137972304.5
271,1624579200000,0.06049,0.06222,0.05442,0.05533,158811083.8
272,1624665600000,0.05534,0.05912,0.05301,0.05885,194733015.6
273,1624752000000,0.05885,0.06837,0.0585,0.06751,455341221.5
274,1624838400000,0.06751,0.06919,0.06355,0.06531,179362742.8
275,1624924800000,0.06543,0.07044,0.06522,0.06598,182573006.0
276,1625011200000,0.066,0.06734,0.062,0.06714,184086781.5
277,1625097600000,0.06714,0.06724,0.06101,0.06328,116799302.6
278,1625184000000,0.06321,0.06434,0.0605,0.06271,84004597.5
279,1625270400000,0.06271,0.067,0.06202,0.0645,112859883.9
280,1625356800000,0.06451,0.06899,0.06266,0.06678,99832349.0
281,1625443200000,0.0667,0.0667,0.0622,0.06307,98068968.4
282,1625529600000,0.06312,0.073,0.06306,0.07216,265161433.6
283,1625616000000,0.07216,0.09363,0.07096,0.08422,773799895.2
284,1625702400000,0.08424,0.09241,0.07707,0.08126,439985927.1
285,1625788800000,0.08127,0.08999,0.07668,0.0895,385262094.1
286,1625875200000,0.0895,0.09129,0.08068,0.08231,156407959.6
287,1625961600000,0.08239,0.08432,0.08014,0.08208,104130066.1
288,1626048000000,0.08208,0.084,0.07625,0.0786,146408589.2
289,1626134400000,0.07859,0.08635,0.077,0.08244,251801670.6
290,1626220800000,0.08244,0.08325,0.07416,0.07969,166616248.2
291,1626307200000,0.07968,0.08183,0.072,0.07354,152451509.1
292,1626393600000,0.07349,0.07561,0.06689,0.06715,168036286.7
293,1626480000000,0.06711,0.06865,0.0653,0.06607,96424780.4
294,1626566400000,0.06607,0.06857,0.0638,0.06449,93217417.9
295,1626652800000,0.06443,0.06541,0.05896,0.05936,105834685.3
296,1626739200000,0.0594,0.06021,0.05373,0.05692,146551771.7
297,1626825600000,0.05695,0.06629,0.0549,0.06378,209625240.5
298,1626912000000,0.06385,0.06771,0.06223,0.06445,150983757.4
299,1626998400000,0.06442,0.06992,0.06262,0.06992,125203662.5
300,1627084800000,0.06992,0.07509,0.06887,0.07261,184641103.4
301,1627171200000,0.07264,0.07333,0.069,0.07256,80327202.8
302,1627257600000,0.07247,0.08252,0.0719,0.0727,274244334.6
303,1627344000000,0.07269,0.07693,0.07006,0.07501,150475688.4
304,1627430400000,0.07485,0.07487,0.07059,0.07191,111396392.5
305,1627516800000,0.07192,0.0746,0.07068,0.07378,75654968.1
306,1627603200000,0.07379,0.0769,0.07154,0.0764,120206892.7
307,1627689600000,0.0764,0.07988,0.07472,0.07846,128743523.7
308,1627776000000,0.0785,0.08343,0.07513,0.07609,149480825.6
309,1627862400000,0.07615,0.07913,0.07447,0.0774,83317582.4
310,1627948800000,0.07741,0.07876,0.07189,0.07374,109364166.5
311,1628035200000,0.07375,0.0785,0.07265,0.07803,88091932.5
312,1628121600000,0.07797,0.07822,0.07397,0.07784,93197210.7
313,1628208000000,0.07784,0.0818,0.07592,0.08091,113727960.7
314,1628294400000,0.08092,0.08496,0.07966,0.08388,176460226.3
315,1628380800000,0.0838,0.0869,0.08042,0.08121,195584507.5
316,1628467200000,0.08121,0.09417,0.07777,0.09345,320579125.8
317,1628553600000,0.09345,0.09861,0.0874,0.09113,316953297.3
318,1628640000000,0.0912,0.10186,0.09106,0.09767,288837985.0
319,1628726400000,0.09779,0.10166,0.08838,0.09257,194744846.9
320,1628812800000,0.09265,0.09898,0.09178,0.09821,149560588.5
321,1628899200000,0.09821,0.10171,0.0949,0.09792,183313215.9
322,1628985600000,0.09792,0.11024,0.09496,0.10834,236148849.9
323,1629072000000,0.10826,0.119,0.10274,0.10377,406952619.7
324,1629158400000,0.10377,0.10922,0.09403,0.09549,242793635.4
325,1629244800000,0.09539,0.10191,0.09046,0.09737,207292032.9
326,1629331200000,0.09741,0.10297,0.09261,0.10111,162313120.1
327,1629417600000,0.10113,0.11536,0.10003,0.11084,296136650.7
328,1629504000000,0.11074,0.11221,0.10448,0.10871,243263489.1
329,1629590400000,0.1087,0.12416,0.10848,0.11564,386326643.1
330,1629676800000,0.11564,0.12319,0.11345,0.11563,205622906.0
331,1629763200000,0.11551,0.11858,0.10385,0.10663,258227402.6
332,1629849600000,0.10662,0.11329,0.10288,0.10954,144429713.8
333,1629936000000,0.10943,0.11077,0.09743,0.09903,146961373.9
334,1630022400000,0.09912,0.1054,0.09481,0.10525,154134345.0
335,1630108800000,0.10532,0.10561,0.09907,0.10028,105753048.2
336,1630195200000,0.10029,0.10272,0.09676,0.10123,110893087.0
337,1630281600000,0.10125,0.13,0.0961,0.11541,662130408.6
338,1630368000000,0.11535,0.13649,0.11392,0.11858,998438505.6
339,1630454400000,0.11853,0.1257,0.11501,0.12259,274849729.9
340,1630540800000,0.12261,0.12566,0.119,0.11931,189056435.3
341,1630627200000,0.11938,0.12655,0.1165,0.1219,194873839.3
342,1630713600000,0.12186,0.13086,0.12024,0.12422,185418610.3
343,1630800000000,0.12423,0.13372,0.12423,0.13243,236529691.7
344,1630886400000,0.13233,0.1341,0.12367,0.13021,215772679.4
345,1630972800000,0.13028,0.159,0.09797,0.11971,1273030002.2
346,1631059200000,0.11971,0.15569,0.1165,0.14202,1327826876.6
347,1631145600000,0.142,0.21,0.13714,0.20086,1489835640.1
348,1631232000000,0.20083,0.21,0.16017,0.17201,1006102108.1
349,1631318400000,0.17201,0.20995,0.16634,0.1792,758563763.3
350,1631404800000,0.17916,0.22304,0.1751,0.21665,817720240.0
351,1631491200000,0.21666,0.22995,0.17353,0.18428,840870249.0
352,1631577600000,0.18415,0.18865,0.16651,0.17208,464717986.8
353,1631664000000,0.17202,0.18,0.16798,0.17264,391435722.7
354,1631750400000,0.17264,0.1793,0.15666,0.16357,419067135.1
355,1631836800000,0.1634,0.16457,0.14889,0.15283,332103723.2
356,1631923200000,0.15298,0.17773,0.14879,0.16603,485559502.5
357,1632009600000,0.16587,0.16934,0.15265,0.15662,260258128.7
358,1632096000000,0.15662,0.15713,0.117,0.12793,696020280.6
359,1632182400000,0.12796,0.1467,0.118,0.12106,727432955.0
360,1632268800000,0.12084,0.1398,0.11817,0.13673,594809465.5
361,1632355200000,0.13676,0.15961,0.12952,0.15874,686388864.0
362,1632441600000,0.15883,0.15919,0.12661,0.15055,838070217.4
363,1632528000000,0.15069,0.18,0.14826,0.16221,1203863046.3
364,1632614400000,0.16233,0.18258,0.14799,0.17814,955518925.5
365,1632700800000,0.17787,0.18045,0.15666,0.15771,574220430.0
366,1632787200000,0.15774,0.16291,0.14454,0.14583,458023690.6
367,1632873600000,0.14591,0.15785,0.14012,0.14398,321403360.8
368,1632960000000,0.14405,0.15456,0.14289,0.15064,313612038.4
369,1633046400000,0.15062,0.16214,0.14694,0.15946,321095237.5
370,1633132800000,0.15944,0.17297,0.15423,0.16312,359152774.8
371,1633219200000,0.16316,0.185,0.15963,0.18099,500426468.6
372,1633305600000,0.18099,0.18864,0.166,0.17735,649536532.0
373,1633392000000,0.1774,0.18567,0.17115,0.17509,335206193.1
374,1633478400000,0.17518,0.17638,0.159,0.16807,350843329.2
375,1633564800000,0.16797,0.18137,0.16228,0.17654,392665792.4
376,1633651200000,0.17656,0.2467,0.17387,0.22827,1877731705.6
377,1633737600000,0.22827,0.248,0.20802,0.21934,854059180.2
378,1633824000000,0.21944,0.2669,0.20465,0.25557,1287116641.6
379,1633910400000,0.25553,0.265,0.22485,0.23405,729832322.5
380,1633996800000,0.23414,0.24023,0.2065,0.23642,641876707.3
381,1634083200000,0.23632,0.25621,0.2174,0.22318,836175639.0
382,1634169600000,0.22322,0.23673,0.21921,0.22215,408600571.0
383,1634256000000,0.22213,0.2269,0.20894,0.21731,363920865.7
384,1634342400000,0.21731,0.23009,0.21351,0.21742,257040379.6
385,1634428800000,0.2175,0.2395,0.21501,0.22879,438325833.2
386,1634515200000,0.22881,0.23626,0.21612,0.22322,248727168.3
387,1634601600000,0.22334,0.244,0.21973,0.23324,422086509.6
388,1634688000000,0.23318,0.25434,0.23255,0.25428,375705075.3
389,1634774400000,0.25428,0.26469,0.23641,0.23937,363257750.1
390,1634860800000,0.23928,0.27,0.23911,0.26856,434255444.1
391,1634947200000,0.26871,0.27886,0.26042,0.2693,448230227.7
392,1635033600000,0.26938,0.32,0.26603,0.2914,1246804182.4
393,1635120000000,0.29143,0.3535,0.28788,0.3448,856056869.5
394,1635206400000,0.3448,0.38,0.32963,0.3459,930987316.2
395,1635292800000,0.34579,0.36131,0.2857,0.31114,792727576.3
396,1635379200000,0.3113,0.37662,0.30751,0.34226,707187129.3
397,1635465600000,0.34241,0.34474,0.32004,0.32561,324649664.4
398,1635552000000,0.32561,0.34637,0.29754,0.3066,416933234.6
399,1635638400000,0.3066,0.31122,0.28064,0.30439,355659030.1
400,1635724800000,0.30448,0.32,0.28091,0.28947,308400421.3
401,1635811200000,0.28947,0.305,0.28064,0.28867,335627446.4
402,1635897600000,0.28869,0.31449,0.28366,0.29927,389999052.5
403,1635984000000,0.29917,0.29927,0.27659,0.28052,240171409.1
404,1636070400000,0.28052,0.3053,0.28,0.28386,271715902.9
405,1636156800000,0.2838,0.29099,0.26644,0.28868,197100627.9
406,1636243200000,0.2887,0.31841,0.28733,0.30048,403702837.7
407,1636329600000,0.30047,0.32485,0.29273,0.32312,323187939.1
408,1636416000000,0.32319,0.3288,0.30056,0.3026,247566731.6
409,1636502400000,0.30255,0.30849,0.25678,0.27786,345278830.2
410,1636588800000,0.27778,0.3053,0.2736,0.27835,297270897.1
411,1636675200000,0.2783,0.28281,0.24994,0.27422,263422739.6
